hits@1,hits@5,hits@10,recall@100,mrr,ndcg@10,query,gt_id,model,time_ms
1.0,1.0,1.0,1.0,1.0,1.0,Ptychosyrinx sp. MNHN-IM-2009-17218,2769749,NeuML/pubmedbert-base-embeddings,599.1352939745411
1.0,1.0,1.0,1.0,1.0,1.0,uncultured Geobacteraceae gel band 2A,69543,NeuML/pubmedbert-base-embeddings,598.1192099861801
1.0,1.0,1.0,1.0,1.0,1.0,Biosteres longicaudatus,2867632,NeuML/pubmedbert-base-embeddings,597.5209119496867
1.0,1.0,1.0,1.0,1.0,1.0,Lysionotus heterophyllus var. heterophyllus,2804954,NeuML/pubmedbert-base-embeddings,604.4552930397913
1.0,1.0,1.0,1.0,1.0,1.0,Bothriurus flavidus,311989,NeuML/pubmedbert-base-embeddings,597.7698490023613
1.0,1.0,1.0,1.0,1.0,1.0,Candidatus Aglaurobacter,3238830,NeuML/pubmedbert-base-embeddings,597.7537500439212
1.0,1.0,1.0,1.0,1.0,1.0,Sapovirus wastewater/Influent/Apr2005-m/JPN,930577,NeuML/pubmedbert-base-embeddings,597.2305659670383
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Alloprevotella,2624623,NeuML/pubmedbert-base-embeddings,596.4746850077063
1.0,1.0,1.0,1.0,1.0,1.0,Dianous fengtingae,1497304,NeuML/pubmedbert-base-embeddings,596.8128991080448
1.0,1.0,1.0,1.0,1.0,1.0,Epiphragma sp. BIOUG22852-E09,2213971,NeuML/pubmedbert-base-embeddings,597.232031985186
1.0,1.0,1.0,1.0,1.0,1.0,Flavobacterium sp. UEJ6-1 B,1255259,NeuML/pubmedbert-base-embeddings,595.9095519501716
1.0,1.0,1.0,1.0,1.0,1.0,Plerandra costata,327210,NeuML/pubmedbert-base-embeddings,595.6301219994202
1.0,1.0,1.0,1.0,1.0,1.0,Camarothorax sp. SSA1-1,1333809,NeuML/pubmedbert-base-embeddings,597.3593089729548
1.0,1.0,1.0,1.0,1.0,1.0,uncultured bacterium BD_contig03662,1627351,NeuML/pubmedbert-base-embeddings,597.3184310132638
1.0,1.0,1.0,1.0,1.0,1.0,Filimonas sp. R5-375,1166141,NeuML/pubmedbert-base-embeddings,596.9205410219729
1.0,1.0,1.0,1.0,1.0,1.0,Clostridium botulinum E3 str. GA0808EPA,1359043,NeuML/pubmedbert-base-embeddings,597.4545369390398
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Chlamydomonadales,120853,NeuML/pubmedbert-base-embeddings,597.2845479846001
1.0,1.0,1.0,1.0,1.0,1.0,Mycobacterium phage Soshari,2593353,NeuML/pubmedbert-base-embeddings,597.0611909870058
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Haplohyphes,2620552,NeuML/pubmedbert-base-embeddings,597.0601428998634
1.0,1.0,1.0,1.0,1.0,1.0,Limnophyes sp. BIOUG20986-B02,2405035,NeuML/pubmedbert-base-embeddings,596.3868869002908
1.0,1.0,1.0,1.0,1.0,1.0,Dokdonia sp. SW2173,2615034,NeuML/pubmedbert-base-embeddings,598.0606079101562
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG20768-F10,2349491,NeuML/pubmedbert-base-embeddings,598.0171960545704
1.0,1.0,1.0,1.0,1.0,1.0,Erebidae sp. sc_03017,1900726,NeuML/pubmedbert-base-embeddings,600.8084100903943
1.0,1.0,1.0,1.0,1.0,1.0,Echium humile,161689,NeuML/pubmedbert-base-embeddings,598.6038380069658
1.0,1.0,1.0,1.0,1.0,1.0,Arothron carduus,2562271,NeuML/pubmedbert-base-embeddings,597.252412000671
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG32614-E06,2370018,NeuML/pubmedbert-base-embeddings,596.609768923372
1.0,1.0,1.0,1.0,1.0,1.0,Ralstonia sp. AB8-16,3035145,NeuML/pubmedbert-base-embeddings,597.2323250025511
1.0,1.0,1.0,1.0,1.0,1.0,Pseudomonas sp. S24309,1323615,NeuML/pubmedbert-base-embeddings,598.2651429949328
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/California/113/2015(H3N2)),1865717,NeuML/pubmedbert-base-embeddings,597.4543240154162
1.0,1.0,1.0,1.0,1.0,1.0,Chiliadenus hesperius,557633,NeuML/pubmedbert-base-embeddings,597.361134015955
1.0,1.0,1.0,1.0,1.0,1.0,"environmental samples <basidiomycete fungi,suborder Coniophorineae>",2935499,NeuML/pubmedbert-base-embeddings,596.8029509531334
1.0,1.0,1.0,1.0,1.0,1.0,Helotiales sp. 5 KM-2017,2057399,NeuML/pubmedbert-base-embeddings,596.5812359936535
1.0,1.0,1.0,1.0,1.0,1.0,Monilia cf. pruinosa sensu Gilman,180977,NeuML/pubmedbert-base-embeddings,596.9601380638778
1.0,1.0,1.0,1.0,1.0,1.0,Miconia conglomerata,427152,NeuML/pubmedbert-base-embeddings,596.2320520775393
1.0,1.0,1.0,1.0,1.0,1.0,Aphis sp. BOLD:ACP7809,1864479,NeuML/pubmedbert-base-embeddings,596.5846329927444
1.0,1.0,1.0,1.0,1.0,1.0,Flavobacteriaceae bacterium Ri1Ps_4676,1359418,NeuML/pubmedbert-base-embeddings,595.8516079699621
1.0,1.0,1.0,1.0,1.0,1.0,Pantopsalis cheliferoides,2822149,NeuML/pubmedbert-base-embeddings,595.850269892253
1.0,1.0,1.0,1.0,1.0,1.0,Dicrocoelium circovirus,3037298,NeuML/pubmedbert-base-embeddings,595.7359389867634
1.0,1.0,1.0,1.0,1.0,1.0,Paroedura aff. bastardi lineage D,2860717,NeuML/pubmedbert-base-embeddings,595.6656669732183
1.0,1.0,1.0,1.0,1.0,1.0,Haemadipsa sp. 1739051,2249138,NeuML/pubmedbert-base-embeddings,595.9279000526294
1.0,1.0,1.0,1.0,1.0,1.0,Elachistidae gen. elachJanzen01 sp. Janzen392,1102612,NeuML/pubmedbert-base-embeddings,597.3304359940812
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Oklahoma/01/2010(H1N1)),1318400,NeuML/pubmedbert-base-embeddings,596.9023120123893
1.0,1.0,1.0,1.0,1.0,1.0,Curculionidae sp. SG-BCIOENM-01429,2595837,NeuML/pubmedbert-base-embeddings,595.5898389220238
1.0,1.0,1.0,1.0,1.0,1.0,Bracoviriform inaniti,36344,NeuML/pubmedbert-base-embeddings,596.154858940281
1.0,1.0,1.0,1.0,1.0,1.0,Aphelinidae sp. BIOUG26593-A02,2462953,NeuML/pubmedbert-base-embeddings,595.961953047663
1.0,1.0,1.0,1.0,1.0,1.0,Lactobacillaceae bacterium P641,1479576,NeuML/pubmedbert-base-embeddings,596.0007129469886
1.0,1.0,1.0,1.0,1.0,1.0,Gomphocantharellus,2954818,NeuML/pubmedbert-base-embeddings,595.8143799798563
1.0,1.0,1.0,1.0,1.0,1.0,Diacamma sp. Dis_Ok01,1486027,NeuML/pubmedbert-base-embeddings,596.1226000217721
1.0,1.0,1.0,1.0,1.0,1.0,Melanastus,1902568,NeuML/pubmedbert-base-embeddings,596.3848930550739
1.0,1.0,1.0,1.0,1.0,1.0,Leporinus cylindriformis,3000943,NeuML/pubmedbert-base-embeddings,595.9757049567997
1.0,1.0,1.0,1.0,1.0,1.0,Formica sp. BIOUG14549-A05,2222806,NeuML/pubmedbert-base-embeddings,595.9160500206053
1.0,1.0,1.0,1.0,1.0,1.0,Gateway entry vector pENTR207-CATMA2a25540,1943058,NeuML/pubmedbert-base-embeddings,595.8920790581033
1.0,1.0,1.0,1.0,1.0,1.0,Xylaria sp. E14019e,1420485,NeuML/pubmedbert-base-embeddings,595.5220449250191
1.0,1.0,1.0,1.0,1.0,1.0,Cyathea fulva,1710901,NeuML/pubmedbert-base-embeddings,602.1745839389041
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Wisconsin/629-D01102/2009(H1N1)),723700,NeuML/pubmedbert-base-embeddings,597.2908660769463
1.0,1.0,1.0,1.0,1.0,1.0,Aphanizomenon flos-aquae LMECYA 125,463228,NeuML/pubmedbert-base-embeddings,597.1824519801885
1.0,1.0,1.0,1.0,1.0,1.0,euascomycete sp. GU3 dH10922,99198,NeuML/pubmedbert-base-embeddings,596.5656379703432
1.0,1.0,1.0,1.0,1.0,1.0,Blakea watsonii,1277829,NeuML/pubmedbert-base-embeddings,596.2558499304578
1.0,1.0,1.0,1.0,1.0,1.0,Larinotus umbilicatus,1778209,NeuML/pubmedbert-base-embeddings,596.8814990483224
1.0,1.0,1.0,1.0,1.0,1.0,Casinaria sp. CAS-800,1030905,NeuML/pubmedbert-base-embeddings,596.003555925563
1.0,1.0,1.0,1.0,1.0,1.0,Asplenium sp. CV 961,218655,NeuML/pubmedbert-base-embeddings,596.4771079597995
1.0,1.0,1.0,1.0,1.0,1.0,Gonolobinae,1498486,NeuML/pubmedbert-base-embeddings,595.6803830340505
1.0,1.0,1.0,1.0,1.0,1.0,Melanoplus sp. SIOCN067-10,2331217,NeuML/pubmedbert-base-embeddings,596.0360530298203
1.0,1.0,1.0,1.0,1.0,1.0,clirnapec virus 204,3368197,NeuML/pubmedbert-base-embeddings,595.9273020271212
1.0,1.0,1.0,1.0,1.0,1.0,Empoasca sp. BIOUG21027-A12,2287772,NeuML/pubmedbert-base-embeddings,595.9069060627371
1.0,1.0,1.0,1.0,1.0,1.0,denitrifying bacterium W83a,263021,NeuML/pubmedbert-base-embeddings,595.7793149864301
1.0,1.0,1.0,1.0,1.0,1.0,Phostria,581962,NeuML/pubmedbert-base-embeddings,595.8046999294311
1.0,1.0,1.0,1.0,1.0,1.0,Meloidogyne hispanica,520120,NeuML/pubmedbert-base-embeddings,595.7450059941038
1.0,1.0,1.0,1.0,1.0,1.0,Heliura,695056,NeuML/pubmedbert-base-embeddings,595.8269260590896
1.0,1.0,1.0,1.0,1.0,1.0,Ustilago bromivora x Ustilago hordei,2494676,NeuML/pubmedbert-base-embeddings,595.707550062798
1.0,1.0,1.0,1.0,1.0,1.0,Kosmosiphon,1279189,NeuML/pubmedbert-base-embeddings,596.4014279888943
1.0,1.0,1.0,1.0,1.0,1.0,uncultured Chrysozyma,2066060,NeuML/pubmedbert-base-embeddings,595.6964381039143
1.0,1.0,1.0,1.0,1.0,1.0,Corynoptera sp. BARS_2015_34_033,2400819,NeuML/pubmedbert-base-embeddings,596.5029490180314
1.0,1.0,1.0,1.0,1.0,1.0,Asplundia sp. MHPAA144-08,1160357,NeuML/pubmedbert-base-embeddings,595.8356970222667
1.0,1.0,1.0,1.0,1.0,1.0,Zephyranthes clintiae,1263243,NeuML/pubmedbert-base-embeddings,596.3297800626606
1.0,1.0,1.0,1.0,1.0,1.0,Haloragis erecta,45167,NeuML/pubmedbert-base-embeddings,595.6502810586244
1.0,1.0,1.0,1.0,1.0,1.0,Stx2c-converting phage Stx2c_JNE102805,2977477,NeuML/pubmedbert-base-embeddings,596.1676529841498
1.0,1.0,1.0,1.0,1.0,1.0,Scatopsidae sp. BIOUG32170-E01,2413940,NeuML/pubmedbert-base-embeddings,595.9159160265699
1.0,1.0,1.0,1.0,1.0,1.0,Corynoptera sp. BIOUG31857-B03,2400614,NeuML/pubmedbert-base-embeddings,596.0437509929761
1.0,1.0,1.0,1.0,1.0,1.0,Shewanella sp. 364,1192081,NeuML/pubmedbert-base-embeddings,595.9148569963872
1.0,1.0,1.0,1.0,1.0,1.0,Diptera sp. sc_07377,1900493,NeuML/pubmedbert-base-embeddings,595.9744639694691
1.0,1.0,1.0,1.0,1.0,1.0,Methylobacterium sp. OR05,1090979,NeuML/pubmedbert-base-embeddings,595.7190210465342
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Mexico/InDRE797/2010(H1N1)),746690,NeuML/pubmedbert-base-embeddings,596.4403180405498
1.0,1.0,1.0,1.0,1.0,1.0,Itaplectops sp. Wood01DHJ05,695883,NeuML/pubmedbert-base-embeddings,596.0278910351917
1.0,1.0,1.0,1.0,1.0,1.0,Orthocladiinae sp. BIOUG20330-E06,2209339,NeuML/pubmedbert-base-embeddings,596.529211034067
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Singapore/GP2297/2009(H1N1)),1203880,NeuML/pubmedbert-base-embeddings,595.6837979611009
1.0,1.0,1.0,1.0,1.0,1.0,Mycobacterium tuberculosis 04-Ps1_ND_3_B,1455091,NeuML/pubmedbert-base-embeddings,596.4577719569206
1.0,1.0,1.0,1.0,1.0,1.0,Gonatocerus sp. BIOUG11741-B01,2432728,NeuML/pubmedbert-base-embeddings,595.7811790285632
1.0,1.0,1.0,1.0,1.0,1.0,Russula sp. AM-2025a,3445470,NeuML/pubmedbert-base-embeddings,596.2981869233772
1.0,1.0,1.0,1.0,1.0,1.0,Psychrobacter sp. EK-I39,758645,NeuML/pubmedbert-base-embeddings,596.1221370380372
1.0,1.0,1.0,1.0,1.0,1.0,Sanango sp. Bremer 3352,69072,NeuML/pubmedbert-base-embeddings,597.5826389621943
1.0,1.0,1.0,1.0,1.0,1.0,Colletotrichum sp. ETHCTR101,1684500,NeuML/pubmedbert-base-embeddings,595.7379050087184
1.0,1.0,1.0,1.0,1.0,1.0,Nolidae sp. BOLD:AAV4472,1106837,NeuML/pubmedbert-base-embeddings,595.8676890004426
1.0,1.0,1.0,1.0,1.0,1.0,Afrixalus pygmaeus,356183,NeuML/pubmedbert-base-embeddings,595.691418973729
1.0,1.0,1.0,1.0,1.0,1.0,Lupinus angustifolius subsp. reticulatus,61119,NeuML/pubmedbert-base-embeddings,595.8756020991132
1.0,1.0,1.0,1.0,1.0,1.0,Cololejeunea ceratilobula,1186956,NeuML/pubmedbert-base-embeddings,595.8783940877765
1.0,1.0,1.0,1.0,1.0,1.0,Nonomuraea insulae,1616787,NeuML/pubmedbert-base-embeddings,596.0414169821888
1.0,1.0,1.0,1.0,1.0,1.0,Psychrobacter sp. m2-41,406239,NeuML/pubmedbert-base-embeddings,595.569250988774
1.0,1.0,1.0,1.0,1.0,1.0,Bellamya cf. capillata 17053,1350505,NeuML/pubmedbert-base-embeddings,599.0343670127913
1.0,1.0,1.0,1.0,1.0,1.0,Hymenoptera sp. BOLD:AAM1048,918901,NeuML/pubmedbert-base-embeddings,600.405783043243
1.0,1.0,1.0,1.0,1.0,1.0,Hepatozoon sp. JPM-2014,1497424,NeuML/pubmedbert-base-embeddings,599.4925790000707
1.0,1.0,1.0,1.0,1.0,1.0,Amanita sp. TAC160,3116625,NeuML/pubmedbert-base-embeddings,598.6719609936699
1.0,1.0,1.0,1.0,1.0,1.0,Clostridium sp. Iso4-2a,743011,NeuML/pubmedbert-base-embeddings,597.9341339552775
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Bangkok/INS516/2010(H1N1)),1038220,NeuML/pubmedbert-base-embeddings,602.4537400808185
1.0,1.0,1.0,1.0,1.0,1.0,Staphylococcus sp. Se1Ps_1923,1362620,NeuML/pubmedbert-base-embeddings,599.9093169812113
1.0,1.0,1.0,1.0,1.0,1.0,Philosycus sp. 1,257742,NeuML/pubmedbert-base-embeddings,597.5872689159587
1.0,1.0,1.0,1.0,1.0,1.0,Cheloninae sp. BOLD:AAH0558,1252466,NeuML/pubmedbert-base-embeddings,597.2251850180328
1.0,1.0,1.0,1.0,1.0,1.0,Apterostigma sp. PEH02,2037955,NeuML/pubmedbert-base-embeddings,596.1778670316562
1.0,1.0,1.0,1.0,1.0,1.0,Candidatus Magasanikbacteria bacterium GW2011_GWC2_41_17,1619048,NeuML/pubmedbert-base-embeddings,596.9139529624954
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Peratogonus,2645270,NeuML/pubmedbert-base-embeddings,596.205466077663
1.0,1.0,1.0,1.0,1.0,1.0,Hybotidae sp. BOLD:ACA7932,1749896,NeuML/pubmedbert-base-embeddings,596.5713820187375
1.0,1.0,1.0,1.0,1.0,1.0,Keratoisidinae sp. type S1a AMQ-2013,1329955,NeuML/pubmedbert-base-embeddings,596.1249290267006
1.0,1.0,1.0,1.0,1.0,1.0,Sternula nereis,564719,NeuML/pubmedbert-base-embeddings,596.3236619718373
1.0,1.0,1.0,1.0,1.0,1.0,Crepidotus amygdalosporus,163934,NeuML/pubmedbert-base-embeddings,596.4346890104935
1.0,1.0,1.0,1.0,1.0,1.0,Anthoxanthum juncifolium,2050573,NeuML/pubmedbert-base-embeddings,596.6738150455058
1.0,1.0,1.0,1.0,1.0,1.0,Equulites lineolatus,334713,NeuML/pubmedbert-base-embeddings,596.2004909524694
1.0,1.0,1.0,1.0,1.0,1.0,Julidae sp. P200114S3003,2798111,NeuML/pubmedbert-base-embeddings,596.7579459538683
1.0,1.0,1.0,1.0,1.0,1.0,Petaurus sp. CF-2023,3024589,NeuML/pubmedbert-base-embeddings,597.6866709534079
1.0,1.0,1.0,1.0,1.0,1.0,Thespesia garckeana,1833803,NeuML/pubmedbert-base-embeddings,598.3407049207017
1.0,1.0,1.0,1.0,1.0,1.0,Rhamphomyia sp. BIOUG15587-F05,2266440,NeuML/pubmedbert-base-embeddings,597.0258180750534
1.0,1.0,1.0,1.0,1.0,1.0,Sperchon sp. BIOUG25010-G07,2460078,NeuML/pubmedbert-base-embeddings,596.850675996393
1.0,1.0,1.0,1.0,1.0,1.0,Actinomyces sp. 13-434,1543750,NeuML/pubmedbert-base-embeddings,596.3832309935242
1.0,1.0,1.0,1.0,1.0,1.0,bacterium fjat-scb-8,945210,NeuML/pubmedbert-base-embeddings,596.43599903211
1.0,1.0,1.0,1.0,1.0,1.0,Pseudoscardovia,1302778,NeuML/pubmedbert-base-embeddings,596.5589910047129
1.0,1.0,1.0,1.0,1.0,1.0,Homoeocerus sp. PESM63,2082772,NeuML/pubmedbert-base-embeddings,596.4239339809865
1.0,1.0,1.0,1.0,1.0,1.0,Metagonimus sp. GR1,2875543,NeuML/pubmedbert-base-embeddings,596.5390269411728
1.0,1.0,1.0,1.0,1.0,1.0,Mytilus sp. clam associated circular virus,1692256,NeuML/pubmedbert-base-embeddings,596.5155869489536
1.0,1.0,1.0,1.0,1.0,1.0,Enterococcus phage EF-M80,3094855,NeuML/pubmedbert-base-embeddings,596.738116000779
1.0,1.0,1.0,1.0,1.0,1.0,Astyanax sp. LIH 18749,2555842,NeuML/pubmedbert-base-embeddings,598.5819969791919
1.0,1.0,1.0,1.0,1.0,1.0,Gyrodactylus serrai,3376707,NeuML/pubmedbert-base-embeddings,597.3387160338461
1.0,1.0,1.0,1.0,1.0,1.0,Alaptus sp. BIOUG27728-D07,2422230,NeuML/pubmedbert-base-embeddings,597.9003460379317
1.0,1.0,1.0,1.0,1.0,1.0,Lymaenon sp. BIOUG20779-D08,2521475,NeuML/pubmedbert-base-embeddings,596.7035089852288
1.0,1.0,1.0,1.0,1.0,1.0,Mymaridae sp. BIOUG20974-E08,2474161,NeuML/pubmedbert-base-embeddings,596.7270609689876
1.0,1.0,1.0,1.0,1.0,1.0,Ellobium sp. SWIMS-MOL-18-053,2870692,NeuML/pubmedbert-base-embeddings,596.8294170452282
1.0,1.0,1.0,1.0,1.0,1.0,Lepidoptera sp. BOLD:AAO2957,967047,NeuML/pubmedbert-base-embeddings,596.4831049786881
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/swine/Nebraska/A01241721/2012(H1N1)),1214886,NeuML/pubmedbert-base-embeddings,596.4069779729471
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG32605-D07,2389290,NeuML/pubmedbert-base-embeddings,596.3743440806866
1.0,1.0,1.0,1.0,1.0,1.0,Oligosoma acrinasum,105722,NeuML/pubmedbert-base-embeddings,596.464940928854
1.0,1.0,1.0,1.0,1.0,1.0,Triodia nana,1914472,NeuML/pubmedbert-base-embeddings,598.2532219495624
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/swine/Ontario/16-24/2012(H1N1)),1542660,NeuML/pubmedbert-base-embeddings,596.9636319205165
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BOLD:ACL7306,1782101,NeuML/pubmedbert-base-embeddings,597.3599180579185
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Ontario/72/2015(H3N2)),1804470,NeuML/pubmedbert-base-embeddings,598.8302188925445
1.0,1.0,1.0,1.0,1.0,1.0,Ophiocordyceps neogryllotalpae,3083228,NeuML/pubmedbert-base-embeddings,597.282993956469
1.0,1.0,1.0,1.0,1.0,1.0,Gammarus sp. 3 ZH-2022a,2928314,NeuML/pubmedbert-base-embeddings,596.8062989413738
1.0,1.0,1.0,1.0,1.0,1.0,Ceropegia sankuruensis,423488,NeuML/pubmedbert-base-embeddings,596.9575279159471
1.0,1.0,1.0,1.0,1.0,1.0,Archimonocelis sp. GDG-2010,859250,NeuML/pubmedbert-base-embeddings,596.5704899281263
1.0,1.0,1.0,1.0,1.0,1.0,Bacillus sp. 4540,1148517,NeuML/pubmedbert-base-embeddings,596.5437008999288
1.0,1.0,1.0,1.0,1.0,1.0,Burmoniscus sp. JLHS2101,2923763,NeuML/pubmedbert-base-embeddings,596.4259050088003
1.0,1.0,1.0,1.0,1.0,1.0,Tetrastichinae sp. BIOUG31082-E11,2447037,NeuML/pubmedbert-base-embeddings,621.0191019345075
1.0,1.0,1.0,1.0,1.0,1.0,Lobobunaea goodii,1337269,NeuML/pubmedbert-base-embeddings,597.1942329779267
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG19705-B10,2131790,NeuML/pubmedbert-base-embeddings,596.7829490546137
1.0,1.0,1.0,1.0,1.0,1.0,Leontodon carreiroi,1638921,NeuML/pubmedbert-base-embeddings,596.3521540397778
1.0,1.0,1.0,1.0,1.0,1.0,Hippocampus sp. TCMBS1410,1872873,NeuML/pubmedbert-base-embeddings,596.6635820223019
1.0,1.0,1.0,1.0,1.0,1.0,Exophiala sp. DH 11807,319421,NeuML/pubmedbert-base-embeddings,601.3278950704262
1.0,1.0,1.0,1.0,1.0,1.0,Onobrychis heterophylla,1221342,NeuML/pubmedbert-base-embeddings,598.8391779828817
1.0,1.0,1.0,1.0,1.0,1.0,Miridae sp. BIOUG26595-H03,2288940,NeuML/pubmedbert-base-embeddings,597.7055580588058
1.0,1.0,1.0,1.0,1.0,1.0,Rhynchobatus laevis,1070983,NeuML/pubmedbert-base-embeddings,597.3226429196075
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Ornativalva,3434442,pritamdeka/S-PubMedBert-MS-MARCO,640.2828930877149
1.0,1.0,1.0,1.0,1.0,1.0,Macrobaenetes sp. MVD560,1855066,pritamdeka/S-PubMedBert-MS-MARCO,640.3023600578308
1.0,1.0,1.0,1.0,1.0,1.0,Erythrobacter sp. W53,3425947,pritamdeka/S-PubMedBert-MS-MARCO,642.3962989356369
1.0,1.0,1.0,1.0,1.0,1.0,Ophelimus sp. 1 NB-2019,2509608,pritamdeka/S-PubMedBert-MS-MARCO,641.1217469722033
1.0,1.0,1.0,1.0,1.0,1.0,Niphargus sp. ND703,2876511,pritamdeka/S-PubMedBert-MS-MARCO,641.8178339954466
1.0,1.0,1.0,1.0,1.0,1.0,Wolbachia endosymbiont of Toxorhynchites splendens,753890,pritamdeka/S-PubMedBert-MS-MARCO,639.32629104238
1.0,1.0,1.0,1.0,1.0,1.0,Variovorax sp. JGI 0001020-D06,1286835,pritamdeka/S-PubMedBert-MS-MARCO,641.1186249461025
1.0,1.0,1.0,1.0,1.0,1.0,Micrommation larocai,1660320,pritamdeka/S-PubMedBert-MS-MARCO,637.2342699905857
1.0,1.0,1.0,1.0,1.0,1.0,Eucosmophora sp. Euco,1181352,pritamdeka/S-PubMedBert-MS-MARCO,595.6978329923004
1.0,1.0,1.0,1.0,1.0,1.0,Tortriculladia sp. BioLep01,1100672,pritamdeka/S-PubMedBert-MS-MARCO,596.5677910717204
1.0,1.0,1.0,1.0,1.0,1.0,Nostoc commune 2294-2,1306279,pritamdeka/S-PubMedBert-MS-MARCO,595.6193719757721
1.0,1.0,1.0,1.0,1.0,1.0,Chrysosporium sp. MH687,575469,pritamdeka/S-PubMedBert-MS-MARCO,596.4739540359005
1.0,1.0,1.0,1.0,1.0,1.0,Staphylococcus aureus C1858,1413468,pritamdeka/S-PubMedBert-MS-MARCO,595.2578929718584
1.0,1.0,1.0,1.0,1.0,1.0,Liacaridae sp. BIOUG21728-F11,2243292,pritamdeka/S-PubMedBert-MS-MARCO,596.6983480611816
1.0,1.0,1.0,1.0,1.0,1.0,Cystimyzostomum,125275,pritamdeka/S-PubMedBert-MS-MARCO,596.1081890854985
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/duck/Hunan/5106/2005(H5N1)),407613,pritamdeka/S-PubMedBert-MS-MARCO,595.3615870093927
1.0,1.0,1.0,1.0,1.0,1.0,Cyprinodon pecosensis,323264,pritamdeka/S-PubMedBert-MS-MARCO,595.722034922801
1.0,1.0,1.0,1.0,1.0,1.0,Escherichia coli 576-1,752787,pritamdeka/S-PubMedBert-MS-MARCO,595.0277379015461
1.0,1.0,1.0,1.0,1.0,1.0,Oreostruthus,2715629,pritamdeka/S-PubMedBert-MS-MARCO,595.7518529612571
1.0,1.0,1.0,1.0,1.0,1.0,Phragmidium zhouquensis,1692158,pritamdeka/S-PubMedBert-MS-MARCO,595.8992809755728
1.0,1.0,1.0,1.0,1.0,1.0,Vibrio phage K251 g3,3105533,pritamdeka/S-PubMedBert-MS-MARCO,595.8887849701568
1.0,1.0,1.0,1.0,1.0,1.0,Staphylococcus phage PG-2021_86,2815638,pritamdeka/S-PubMedBert-MS-MARCO,596.2932020192966
1.0,1.0,1.0,1.0,1.0,1.0,Helogenes,77842,pritamdeka/S-PubMedBert-MS-MARCO,595.1403939398006
1.0,1.0,1.0,1.0,1.0,1.0,Alchemilla pectinata,478367,pritamdeka/S-PubMedBert-MS-MARCO,597.044019959867
1.0,1.0,1.0,1.0,1.0,1.0,Nemopoda sp. BIOUG01459-F05,2407222,pritamdeka/S-PubMedBert-MS-MARCO,595.7151500042528
1.0,1.0,1.0,1.0,1.0,1.0,Clubiona lala,2818191,pritamdeka/S-PubMedBert-MS-MARCO,595.1916680205613
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Hong Kong/CUHK60258/2007(H3N2)),2036334,pritamdeka/S-PubMedBert-MS-MARCO,595.2036660164595
1.0,1.0,1.0,1.0,1.0,1.0,Braconidae sp. BIOUG17812-F07,1994257,pritamdeka/S-PubMedBert-MS-MARCO,596.099449088797
1.0,1.0,1.0,1.0,1.0,1.0,Semnopithecus ajax,2805936,pritamdeka/S-PubMedBert-MS-MARCO,595.5452499911189
1.0,1.0,1.0,1.0,1.0,1.0,Staphylococcus sp. Tn-P27,904606,pritamdeka/S-PubMedBert-MS-MARCO,596.0839060135186
1.0,1.0,1.0,1.0,1.0,1.0,Philosinidae,1407501,pritamdeka/S-PubMedBert-MS-MARCO,595.6217179773375
1.0,1.0,1.0,1.0,1.0,1.0,Guinardia,216800,pritamdeka/S-PubMedBert-MS-MARCO,596.6223749564961
1.0,1.0,1.0,1.0,1.0,1.0,Endocalyx ptychospermatis,2854846,pritamdeka/S-PubMedBert-MS-MARCO,596.2826029863209
1.0,1.0,1.0,1.0,1.0,1.0,Aliciella latifolia subsp. imperialis,2056787,pritamdeka/S-PubMedBert-MS-MARCO,595.8180710440502
1.0,1.0,1.0,1.0,1.0,1.0,Alderia modesta,369574,pritamdeka/S-PubMedBert-MS-MARCO,595.9155809832737
1.0,1.0,1.0,1.0,1.0,1.0,Phacellaria compressa,463673,pritamdeka/S-PubMedBert-MS-MARCO,595.7458219490945
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Guangzhou/607/2002(H3N2)),1143890,pritamdeka/S-PubMedBert-MS-MARCO,600.4697630414739
